Product,TotalSales,AverageWeeklySales,WeeklyStandardDeviation
Item_378,1822.0,260,29,98,38,
Item_228,1822.0,260,29,98,38,
Item_2571,1821.0,260,14,98,32,
Item_3912,1821.0,260,14,98,32,
Item_11468,1819.0,259,86,98,22,
Item_6477,1817.0,259,57,98,11,
Item_2517,1817.0,259,57,98,11,
Item_5279,1814.0,259,14,97,95,
Item_12542,1812.0,258,86,97,84,
Item_4761,1812.0,258,86,97,84,
Item_1602,1812.0,258,86,97,84,
Item_1372,1812.0,258,86,97,84,
Item_7880,1811.0,258,71,97,78,
Item_6899,1810.0,258,57,97,73,
Item_10666,1809.0,258,43,97,68,
Item_4321,1808.0,258,29,97,62,
Item_3190,1808.0,258,29,97,62,
Item_4144,1808.0,258,29,97,62,
Item_1024,1806.0,258,00,97,51,
Item_3371,1805.0,257,86,97,46,
Item_962,1805.0,257,86,97,46,
Item_12296,1803.0,257,57,97,35,
Item_1120,1802.0,257,43,97,30,
Item_514,1802.0,257,43,97,30,
Item_10245,1802.0,257,43,97,30,
Item_4020,1800.0,257,14,97,19,
Item_11651,1800.0,257,14,97,19,
Item_12792,1798.0,256,86,97,08,
Item_1383,1798.0,256,86,97,08,
Item_10283,1797.0,256,71,97,03,
Item_6349,1797.0,256,71,97,03,
Item_5304,1797.0,256,71,97,03,
Item_9047,1796.0,256,57,96,97,
Item_4671,1796.0,256,57,96,97,
Item_1326,1795.0,256,43,96,92,
Item_4387,1793.0,256,14,96,81,
Item_9902,1793.0,256,14,96,81,
Item_10644,1792.0,256,00,96,76,
Item_10949,1792.0,256,00,96,76,
Item_2553,1791.0,255,86,96,70,
Item_4096,1791.0,255,86,96,70,
Item_7730,1790.0,255,71,96,65,
Item_2555,1790.0,255,71,96,65,
Item_7822,1790.0,255,71,96,65,
Item_3774,1787.0,255,29,96,49,
Item_9841,1786.0,255,14,96,43,
Item_1148,1785.0,255,00,96,38,
Item_261,1785.0,255,00,96,38,
Item_5591,1784.0,254,86,96,33,
Item_4590,1783.0,254,71,96,27,
Item_8043,1782.0,254,57,96,22,
Item_1877,1781.0,254,43,96,16,
Item_4143,1781.0,254,43,96,16,
Item_392,1780.0,254,29,96,11,
Item_5256,1779.0,254,14,96,06,
Item_3555,1778.0,254,00,96,00,
Item_248,1778.0,254,00,96,00,
Item_1201,1777.0,253,86,95,95,
Item_12907,1776.0,253,71,95,89,
Item_6249,1776.0,253,71,95,89,
Item_7545,1776.0,253,71,95,89,
Item_9295,1774.0,253,43,95,79,
Item_3492,1773.0,253,29,95,73,
Item_9953,1772.0,253,14,95,68,
Item_2552,1772.0,253,14,95,68,
Item_11510,1772.0,253,14,95,68,
Item_1361,1772.0,253,14,95,68,
Item_7616,1770.0,252,86,95,57,
Item_11227,1769.0,252,71,95,52,
Item_1260,1767.0,252,43,95,41,
Item_10460,1767.0,252,43,95,41,
Item_9410,1767.0,252,43,95,41,
Item_7814,1767.0,252,43,95,41,
Item_1334,1766.0,252,29,95,36,
Item_4043,1765.0,252,14,95,30,
Item_4816,1764.0,252,00,95,25,
Item_11007,1764.0,252,00,95,25,
Item_1096,1758.0,251,14,94,92,
Item_2282,1756.0,250,86,94,82,
Item_9720,1755.0,250,71,94,76,
Item_6504,1753.0,250,43,94,65,
Item_13323,1753.0,250,43,94,65,
Item_1577,1752.0,250,29,94,60,
Item_3354,1749.0,249,86,94,44,
Item_781,1747.0,249,57,94,33,
Item_8143,1747.0,249,57,94,33,
Item_9375,1743.0,249,00,94,11,
Item_5123,1741.0,248,71,94,01,
Item_12877,1740.0,248,57,93,95,
Item_3230,1737.0,248,14,93,79,
Item_1278,1737.0,248,14,93,79,
Item_3495,1735.0,247,86,93,68,
Item_961,1735.0,247,86,93,68,
Item_12478,1734.0,247,71,93,63,
Item_11763,1734.0,247,71,93,63,
Item_752,1733.0,247,57,93,57,
Item_4279,1732.0,247,43,93,52,
Item_9201,1731.0,247,29,93,47,
Item_12435,1731.0,247,29,93,47,
Item_13066,1731.0,247,29,93,47,
Item_12775,1731.0,247,29,93,47,
Item_956,1730.0,247,14,93,41,
Item_7271,1730.0,247,14,93,41,
Item_6736,1728.0,246,86,93,30,
Item_6502,1728.0,246,86,93,30,
Item_6248,1727.0,246,71,93,25,
Item_10828,1726.0,246,57,93,20,
Item_743,1725.0,246,43,93,14,
Item_498,1725.0,246,43,93,14,
Item_12014,1725.0,246,43,93,14,
Item_6924,1725.0,246,43,93,14,
Item_446,1722.0,246,00,92,98,
Item_4805,1721.0,245,86,92,93,
Item_6690,1720.0,245,71,92,87,
Item_2624,1718.0,245,43,92,76,
Item_5467,1715.0,245,00,92,60,
Item_10818,1714.0,244,86,92,55,
Item_6701,1714.0,244,86,92,55,
Item_4443,1713.0,244,71,92,49,
Item_12818,1712.0,244,57,92,44,
Item_7984,1711.0,244,43,92,39,
Item_3681,1711.0,244,43,92,39,
Item_981,1711.0,244,43,92,39,
Item_13160,1710.0,244,29,92,33,
Item_680,1708.0,244,00,92,22,
Item_8189,1708.0,244,00,92,22,
Item_758,1708.0,244,00,92,22,
Item_2549,1707.0,243,86,92,17,
Item_1033,1707.0,243,86,92,17,
Item_12654,1707.0,243,86,92,17,
Item_4802,1705.0,243,57,92,06,
Item_773,1705.0,243,57,92,06,
Item_12526,1704.0,243,43,92,01,
Item_5877,1702.0,243,14,91,90,
Item_7013,1701.0,243,00,91,85,
Item_763,1701.0,243,00,91,85,
Item_257,1701.0,243,00,91,85,
Item_931,1699.0,242,71,91,74,
Item_2573,1698.0,242,57,91,68,
Item_11401,1696.0,242,29,91,58,
Item_9529,1695.0,242,14,91,52,
Item_10461,1694.0,242,00,91,47,
Item_2996,1693.0,241,86,91,41,
Item_4032,1691.0,241,57,91,31,
Item_269,1690.0,241,43,91,25,
Item_12561,1688.0,241,14,91,14,
Item_12236,1688.0,241,14,91,14,
Item_8625,1687.0,241,00,91,09,
Item_7959,1686.0,240,86,91,04,
Item_4777,1683.0,240,43,90,87,
Item_7062,1683.0,240,43,90,87,
Item_3693,1682.0,240,29,90,82,
Item_5128,1681.0,240,14,90,77,
Item_8231,1680.0,240,00,90,71,
Item_552,1679.0,239,86,90,66,
Item_4606,1678.0,239,71,90,60,
Item_1329,1678.0,239,71,90,60,
Item_9605,1678.0,239,71,90,60,
Item_7623,1677.0,239,57,90,55,
Item_11716,1677.0,239,57,90,55,
Item_2128,1674.0,239,14,90,39,
Item_10793,1674.0,239,14,90,39,
Item_2548,1673.0,239,00,90,33,
Item_8718,1673.0,239,00,90,33,
Item_8157,1672.0,238,86,90,28,
Item_8345,1669.0,238,43,90,12,
Item_10081,1668.0,238,29,90,06,
Item_293,1668.0,238,29,90,06,
Item_9663,1666.0,238,00,89,96,
Item_8623,1665.0,237,86,89,90,
Item_567,1663.0,237,57,89,79,
Item_13242,1663.0,237,57,89,79,
Item_12446,1662.0,237,43,89,74,
Item_608,1659.0,237,00,89,58,
Item_9199,1659.0,237,00,89,58,
Item_11228,1657.0,236,71,89,47,
Item_1133,1656.0,236,57,89,42,
Item_12073,1655.0,236,43,89,36,
Item_10791,1654.0,236,29,89,31,
Item_8155,1654.0,236,29,89,31,
Item_13378,1653.0,236,14,89,25,
Item_720,1652.0,236,00,89,20,
Item_2563,1651.0,235,86,89,15,
Item_10224,1651.0,235,86,89,15,
Item_7620,1651.0,235,86,89,15,
Item_12543,1649.0,235,57,89,04,
Item_6724,1649.0,235,57,89,04,
Item_3664,1648.0,235,43,88,98,
Item_10885,1648.0,235,43,88,98,
Item_1007,1648.0,235,43,88,98,
Item_2836,1647.0,235,29,88,93,
Item_1514,1647.0,235,29,88,93,
Item_1491,1646.0,235,14,88,88,
Item_7864,1646.0,235,14,88,88,
Item_13081,1646.0,235,14,88,88,
Item_6451,1644.0,234,86,88,77,
Item_305,1643.0,234,71,88,71,
Item_243,1642.0,234,57,88,66,
Item_13417,1639.0,234,14,88,50,
Item_11759,1639.0,234,14,88,50,
Item_1494,1637.0,233,86,88,39,
Item_11177,1637.0,233,86,88,39,
Item_1827,1636.0,233,71,88,34,
Item_13183,1636.0,233,71,88,34,
Item_2897,1635.0,233,57,88,28,
Item_8883,1634.0,233,43,88,23,
Item_1079,1634.0,233,43,88,23,
Item_1107,1634.0,233,43,88,23,
Item_916,1634.0,233,43,88,23,
Item_10182,1632.0,233,14,88,12,
Item_8142,1632.0,233,14,88,12,
Item_1445,1632.0,233,14,88,12,
Item_692,1632.0,233,14,88,12,
Item_5833,1630.0,232,86,88,01,
Item_10551,1629.0,232,71,87,96,
Item_4097,1628.0,232,57,87,90,
Item_5388,1628.0,232,57,87,90,
Item_1942,1627.0,232,43,87,85,
Item_9195,1627.0,232,43,87,85,
Item_4196,1626.0,232,29,87,80,
Item_1486,1622.0,231,71,87,58,
Item_7289,1620.0,231,43,87,47,
Item_3367,1620.0,231,43,87,47,
Item_6431,1619.0,231,29,87,42,
Item_6908,1619.0,231,29,87,42,
Item_4605,1617.0,231,00,87,31,
Item_8243,1616.0,230,86,87,26,
Item_4420,1616.0,230,86,87,26,
Item_1462,1615.0,230,71,87,20,
Item_5171,1615.0,230,71,87,20,
Item_6972,1615.0,230,71,87,20,
Item_717,1613.0,230,43,87,09,
Item_8632,1613.0,230,43,87,09,
Item_4316,1613.0,230,43,87,09,
Item_12871,1612.0,230,29,87,04,
Item_8328,1612.0,230,29,87,04,
Item_2567,1611.0,230,14,86,99,
Item_5544,1611.0,230,14,86,99,
Item_11737,1610.0,230,00,86,93,
Item_5339,1610.0,230,00,86,93,
Item_2438,1609.0,229,86,86,88,
Item_1515,1608.0,229,71,86,82,
Item_10391,1608.0,229,71,86,82,
Item_8437,1606.0,229,43,86,72,
Item_586,1606.0,229,43,86,72,
Item_2960,1606.0,229,43,86,72,
Item_678,1604.0,229,14,86,61,
Item_12949,1603.0,229,00,86,55,
Item_12076,1603.0,229,00,86,55,
Item_8188,1603.0,229,00,86,55,
Item_5078,1600.0,228,57,86,39,
Item_9246,1599.0,228,43,86,34,
Item_7766,1597.0,228,14,86,23,
Item_12908,1596.0,228,00,86,18,
Item_7624,1596.0,228,00,86,18,
Item_1256,1594.0,227,71,86,07,
Item_12811,1593.0,227,57,86,01,
Item_12318,1592.0,227,43,85,96,
Item_9904,1592.0,227,43,85,96,
Item_751,1591.0,227,29,85,91,
Item_6082,1591.0,227,29,85,91,
Item_10895,1590.0,227,14,85,85,
Item_4772,1590.0,227,14,85,85,
Item_863,1590.0,227,14,85,85,
Item_1186,1589.0,227,00,85,80,
Item_12353,1587.0,226,71,85,69,
Item_4045,1587.0,226,71,85,69,
Item_11527,1586.0,226,57,85,64,
Item_8392,1584.0,226,29,85,53,
Item_1440,1583.0,226,14,85,47,
Item_10622,1583.0,226,14,85,47,
Item_10665,1583.0,226,14,85,47,
Item_4667,1583.0,226,14,85,47,
Item_7153,1582.0,226,00,85,42,
Item_13332,1581.0,225,86,85,37,
Item_543,1580.0,225,71,85,31,
Item_6962,1580.0,225,71,85,31,
Item_1110,1580.0,225,71,85,31,
Item_1516,1579.0,225,57,85,26,
Item_9213,1578.0,225,43,85,20,
Item_1466,1578.0,225,43,85,20,
Item_1451,1575.0,225,00,85,04,
Item_3909,1574.0,224,86,84,99,
Item_6776,1573.0,224,71,84,93,
Item_10578,1573.0,224,71,84,93,
Item_252,1572.0,224,57,84,88,
Item_5567,1572.0,224,57,84,88,
Item_13128,1572.0,224,57,84,88,
Item_3398,1571.0,224,43,84,83,
Item_11223,1569.0,224,14,84,72,
Item_11945,1569.0,224,14,84,72,
Item_12412,1568.0,224,00,84,66,
Item_1220,1567.0,223,86,84,61,
Item_929,1566.0,223,71,84,56,
Item_6448,1566.0,223,71,84,56,
Item_12655,1566.0,223,71,84,56,
Item_8858,1565.0,223,57,84,50,
Item_10667,1565.0,223,57,84,50,
Item_499,1565.0,223,57,84,50,
Item_10797,1565.0,223,57,84,50,
Item_9043,1562.0,223,14,84,34,
Item_8141,1562.0,223,14,84,34,
Item_1336,1561.0,223,00,84,29,
Item_8233,1560.0,222,86,84,23,
Item_1899,1559.0,222,71,84,18,
Item_7816,1557.0,222,43,84,07,
Item_11345,1557.0,222,43,84,07,
Item_740,1557.0,222,43,84,07,
Item_4604,1557.0,222,43,84,07,
Item_12075,1557.0,222,43,84,07,
Item_5008,1556.0,222,29,84,02,
Item_7621,1556.0,222,29,84,02,
Item_10210,1556.0,222,29,84,02,
Item_5765,1555.0,222,14,83,96,
Item_270,1553.0,221,86,83,85,
Item_540,1553.0,221,86,83,85,
Item_1568,1552.0,221,71,83,80,
Item_8918,1552.0,221,71,83,80,
Item_4430,1552.0,221,71,83,80,
Item_7775,1550.0,221,43,83,69,
Item_1087,1549.0,221,29,83,64,
Item_6973,1545.0,220,71,83,42,
Item_8614,1544.0,220,57,83,37,
Item_10700,1542.0,220,29,83,26,
Item_949,1542.0,220,29,83,26,
Item_8276,1542.0,220,29,83,26,
Item_4176,1541.0,220,14,83,21,
Item_10039,1541.0,220,14,83,21,
Item_6398,1540.0,220,00,83,15,
Item_2754,1539.0,219,86,83,10,
Item_5302,1537.0,219,57,82,99,
Item_6679,1535.0,219,29,82,88,
Item_13496,1534.0,219,14,82,83,
Item_13493,1533.0,219,00,82,77,
Item_789,1533.0,219,00,82,77,
Item_7890,1532.0,218,86,82,72,
Item_11711,1531.0,218,71,82,67,
Item_10373,1530.0,218,57,82,61,
Item_5170,1529.0,218,43,82,56,
Item_959,1527.0,218,14,82,45,
Item_5283,1527.0,218,14,82,45,
Item_4762,1526.0,218,00,82,40,
Item_5308,1524.0,217,71,82,29,
Item_2476,1524.0,217,71,82,29,
Item_246,1523.0,217,57,82,23,
Item_4375,1522.0,217,43,82,18,
Item_665,1522.0,217,43,82,18,
Item_10170,1522.0,217,43,82,18,
Item_4325,1520.0,217,14,82,07,
Item_10416,1519.0,217,00,82,02,
Item_8857,1515.0,216,43,81,80,
Item_11260,1513.0,216,14,81,69,
Item_3568,1513.0,216,14,81,69,
Item_3692,1512.0,216,00,81,64,
Item_3961,1512.0,216,00,81,64,
Item_10701,1512.0,216,00,81,64,
Item_1051,1511.0,215,86,81,59,
Item_12416,1509.0,215,57,81,48,
Item_11975,1509.0,215,57,81,48,
Item_5305,1509.0,215,57,81,48,
Item_8631,1507.0,215,29,81,37,
Item_11031,1505.0,215,00,81,26,
Item_2550,1504.0,214,86,81,21,
Item_2499,1503.0,214,71,81,15,
Item_12366,1503.0,214,71,81,15,
Item_3226,1501.0,214,43,81,05,
Item_854,1500.0,214,29,80,99,
Item_8099,1500.0,214,29,80,99,
Item_13256,1500.0,214,29,80,99,
Item_11760,1499.0,214,14,80,94,
Item_947,1499.0,214,14,80,94,
Item_4760,1498.0,214,00,80,88,
Item_7835,1497.0,213,86,80,83,
Item_6078,1496.0,213,71,80,78,
Item_10715,1496.0,213,71,80,78,
Item_466,1496.0,213,71,80,78,
Item_12906,1495.0,213,57,80,72,
Item_7009,1495.0,213,57,80,72,
Item_837,1493.0,213,29,80,61,
Item_4778,1492.0,213,14,80,56,
Item_3537,1490.0,212,86,80,45,
Item_3485,1488.0,212,57,80,34,
Item_1389,1488.0,212,57,80,34,
Item_8346,1486.0,212,29,80,24,
Item_8916,1486.0,212,29,80,24,
Item_10880,1483.0,211,86,80,07,
Item_11325,1482.0,211,71,80,02,
Item_3044,1482.0,211,71,80,02,
Item_5618,1482.0,211,71,80,02,
Item_7935,1481.0,211,57,79,97,
Item_7120,1480.0,211,43,79,91,
Item_2310,1478.0,211,14,79,80,
Item_9196,1478.0,211,14,79,80,
Item_10951,1477.0,211,00,79,75,
Item_4327,1476.0,210,86,79,70,
Item_1408,1473.0,210,43,79,53,
Item_6963,1473.0,210,43,79,53,
Item_2130,1473.0,210,43,79,53,
Item_1046,1472.0,210,29,79,48,
Item_4625,1472.0,210,29,79,48,
Item_266,1472.0,210,29,79,48,
Item_5881,1469.0,209,86,79,32,
Item_10378,1468.0,209,71,79,26,
Item_1555,1466.0,209,43,79,16,
Item_2561,1466.0,209,43,79,16,
Item_3037,1466.0,209,43,79,16,
Item_7584,1465.0,209,29,79,10,
Item_11461,1465.0,209,29,79,10,
Item_1487,1464.0,209,14,79,05,
Item_1229,1464.0,209,14,79,05,
Item_7531,1462.0,208,86,78,94,
Item_670,1461.0,208,71,78,89,
Item_4337,1461.0,208,71,78,89,
Item_4240,1459.0,208,43,78,78,
Item_8599,1459.0,208,43,78,78,
Item_11250,1458.0,208,29,78,72,
Item_2623,1457.0,208,14,78,67,
Item_3538,1456.0,208,00,78,62,
Item_5357,1456.0,208,00,78,62,
Item_1378,1455.0,207,86,78,56,
Item_1477,1452.0,207,43,78,40,
Item_4773,1452.0,207,43,78,40,
Item_7249,1452.0,207,43,78,40,
Item_9643,1450.0,207,14,78,29,
Item_1523,1448.0,206,86,78,18,
Item_13037,1447.0,206,71,78,13,
Item_1347,1447.0,206,71,78,13,
Item_6083,1446.0,206,57,78,08,
Item_6070,1446.0,206,57,78,08,
Item_693,1446.0,206,57,78,08,
Item_8168,1446.0,206,57,78,08,
Item_3656,1445.0,206,43,78,02,
Item_3695,1443.0,206,14,77,91,
Item_4700,1441.0,205,86,77,81,
Item_548,1440.0,205,71,77,75,
Item_1601,1440.0,205,71,77,75,
Item_3962,1440.0,205,71,77,75,
Item_8122,1439.0,205,57,77,70,
Item_455,1437.0,205,29,77,59,
Item_1546,1436.0,205,14,77,54,
Item_11700,1434.0,204,86,77,43,
Item_1458,1434.0,204,86,77,43,
Item_2551,1433.0,204,71,77,37,
Item_2576,1433.0,204,71,77,37,
Item_3494,1431.0,204,43,77,27,
Item_462,1431.0,204,43,77,27,
Item_1327,1430.0,204,29,77,21,
Item_7723,1430.0,204,29,77,21,
Item_1114,1430.0,204,29,77,21,
Item_2139,1428.0,204,00,77,10,
Item_13085,1428.0,204,00,77,10,
Item_888,1428.0,204,00,77,10,
Item_10125,1428.0,204,00,77,10,
Item_1476,1428.0,204,00,77,10,
Item_12337,1427.0,203,86,77,05,
Item_6534,1427.0,203,86,77,05,
Item_1157,1426.0,203,71,77,00,
Item_1354,1426.0,203,71,77,00,
Item_8153,1425.0,203,57,76,94,
Item_856,1424.0,203,43,76,89,
Item_637,1422.0,203,14,76,78,
Item_12556,1419.0,202,71,76,62,
Item_7288,1419.0,202,71,76,62,
Item_10562,1418.0,202,57,76,56,
Item_2294,1417.0,202,43,76,51,
Item_1884,1416.0,202,29,76,46,
Item_2371,1415.0,202,14,76,40,
Item_3663,1415.0,202,14,76,40,
Item_6429,1415.0,202,14,76,40,
Item_13282,1413.0,201,86,76,29,
Item_3678,1413.0,201,86,76,29,
Item_4769,1413.0,201,86,76,29,
Item_7677,1411.0,201,57,76,19,
Item_4905,1411.0,201,57,76,19,
Item_5284,1410.0,201,43,76,13,
Item_11640,1409.0,201,29,76,08,
Item_1469,1409.0,201,29,76,08,
Item_4744,1409.0,201,29,76,08,
Item_8915,1408.0,201,14,76,02,
Item_1379,1407.0,201,00,75,97,
Item_1169,1405.0,200,71,75,86,
Item_1605,1405.0,200,71,75,86,
Item_11802,1405.0,200,71,75,86,
Item_2131,1401.0,200,14,75,65,
Item_9937,1401.0,200,14,75,65,
Item_8072,1399.0,199,86,75,54,
Item_5619,1399.0,199,86,75,54,
Item_4765,1398.0,199,71,75,48,
Item_11441,1398.0,199,71,75,48,
Item_1455,1397.0,199,57,75,43,
Item_12653,1397.0,199,57,75,43,
Item_10857,1397.0,199,57,75,43,
Item_10510,1396.0,199,43,75,38,
Item_8310,1396.0,199,43,75,38,
Item_539,1395.0,199,29,75,32,
Item_11499,1395.0,199,29,75,32,
Item_1215,1394.0,199,14,75,27,
Item_7018,1392.0,198,86,75,16,
Item_1554,1392.0,198,86,75,16,
Item_804,1389.0,198,43,75,00,
Item_8230,1386.0,198,00,74,84,
Item_10621,1386.0,198,00,74,84,
Item_4083,1385.0,197,86,74,78,
Item_6687,1384.0,197,71,74,73,
Item_9385,1383.0,197,57,74,67,
Item_6404,1382.0,197,43,74,62,
Item_9768,1381.0,197,29,74,57,
Item_8648,1381.0,197,29,74,57,
Item_10456,1381.0,197,29,74,57,
Item_7155,1380.0,197,14,74,51,
Item_3188,1380.0,197,14,74,51,
Item_1397,1379.0,197,00,74,46,
Item_10675,1378.0,196,86,74,41,
Item_3662,1378.0,196,86,74,41,
Item_5871,1377.0,196,71,74,35,
Item_3987,1376.0,196,57,74,30,
Item_7960,1376.0,196,57,74,30,
Item_8179,1375.0,196,43,74,24,
Item_558,1375.0,196,43,74,24,
Item_4838,1372.0,196,00,74,08,
Item_6445,1372.0,196,00,74,08,
Item_1258,1370.0,195,71,73,97,
Item_9515,1369.0,195,57,73,92,
Item_6703,1368.0,195,43,73,87,
Item_11000,1368.0,195,43,73,87,
Item_8223,1368.0,195,43,73,87,
Item_11101,1367.0,195,29,73,81,
Item_5263,1365.0,195,00,73,70,
Item_11041,1364.0,194,86,73,65,
Item_10062,1364.0,194,86,73,65,
Item_3261,1364.0,194,86,73,65,
Item_3232,1363.0,194,71,73,60,
Item_13427,1362.0,194,57,73,54,
Item_822,1362.0,194,57,73,54,
Item_9682,1362.0,194,57,73,54,
Item_4212,1362.0,194,57,73,54,
Item_1881,1362.0,194,57,73,54,
Item_11180,1361.0,194,43,73,49,
Item_7765,1360.0,194,29,73,43,
Item_551,1360.0,194,29,73,43,
Item_1454,1358.0,194,00,73,33,
Item_3262,1356.0,193,71,73,22,
Item_9721,1355.0,193,57,73,16,
Item_1267,1355.0,193,57,73,16,
Item_1518,1355.0,193,57,73,16,
Item_10059,1355.0,193,57,73,16,
Item_4791,1354.0,193,43,73,11,
Item_9644,1354.0,193,43,73,11,
Item_1357,1354.0,193,43,73,11,
Item_4211,1353.0,193,29,73,06,
Item_10867,1353.0,193,29,73,06,
Item_950,1353.0,193,29,73,06,
Item_1444,1352.0,193,14,73,00,
Item_13356,1352.0,193,14,73,00,
Item_8617,1350.0,192,86,72,89,
Item_930,1350.0,192,86,72,89,
Item_12224,1349.0,192,71,72,84,
Item_2622,1348.0,192,57,72,79,
Item_3186,1348.0,192,57,72,79,
Item_407,1344.0,192,00,72,57,
Item_1011,1343.0,191,86,72,52,
Item_565,1343.0,191,86,72,52,
Item_9044,1341.0,191,57,72,41,
Item_1449,1340.0,191,43,72,35,
Item_3477,1340.0,191,43,72,35,
Item_938,1339.0,191,29,72,30,
Item_9528,1338.0,191,14,72,25,
Item_10952,1337.0,191,00,72,19,
Item_8386,1336.0,190,86,72,14,
Item_11799,1334.0,190,57,72,03,
Item_11738,1334.0,190,57,72,03,
Item_11442,1334.0,190,57,72,03,
Item_10382,1333.0,190,43,71,98,
Item_2783,1330.0,190,00,71,81,
Item_1901,1330.0,190,00,71,81,
Item_5678,1330.0,190,00,71,81,
Item_9306,1328.0,189,71,71,71,
Item_3535,1328.0,189,71,71,71,
Item_4673,1327.0,189,57,71,65,
Item_7199,1327.0,189,57,71,65,
Item_9463,1326.0,189,43,71,60,
Item_12749,1326.0,189,43,71,60,
Item_6622,1324.0,189,14,71,49,
Item_2838,1324.0,189,14,71,49,
Item_7156,1324.0,189,14,71,49,
Item_13300,1323.0,189,00,71,44,
Item_6638,1323.0,189,00,71,44,
Item_10165,1323.0,189,00,71,44,
Item_5834,1321.0,188,71,71,33,
Item_4318,1321.0,188,71,71,33,
Item_2498,1321.0,188,71,71,33,
Item_12343,1319.0,188,43,71,22,
Item_7724,1319.0,188,43,71,22,
Item_948,1318.0,188,29,71,17,
Item_8946,1318.0,188,29,71,17,
Item_1450,1318.0,188,29,71,17,
Item_4344,1317.0,188,14,71,11,
Item_914,1316.0,188,00,71,06,
Item_13366,1315.0,187,86,71,00,
Item_12816,1315.0,187,86,71,00,
Item_6740,1315.0,187,86,71,00,
Item_1844,1314.0,187,71,70,95,
Item_1838,1314.0,187,71,70,95,
Item_4099,1314.0,187,71,70,95,
Item_13179,1313.0,187,57,70,90,
Item_1223,1313.0,187,57,70,90,
Item_12872,1312.0,187,43,70,84,
Item_13414,1312.0,187,43,70,84,
Item_604,1311.0,187,29,70,79,
Item_3966,1309.0,187,00,70,68,
Item_12300,1308.0,186,86,70,63,
Item_4315,1308.0,186,86,70,63,
Item_6272,1308.0,186,86,70,63,
Item_1919,1308.0,186,86,70,63,
Item_11443,1308.0,186,86,70,63,
Item_4359,1308.0,186,86,70,63,
Item_694,1307.0,186,71,70,57,
Item_11332,1306.0,186,57,70,52,
Item_1094,1306.0,186,57,70,52,
Item_6270,1306.0,186,57,70,52,
Item_7726,1305.0,186,43,70,46,
Item_5114,1305.0,186,43,70,46,
Item_6030,1305.0,186,43,70,46,
Item_4602,1304.0,186,29,70,41,
Item_2560,1304.0,186,29,70,41,
Item_2569,1303.0,186,14,70,36,
Item_10898,1300.0,185,71,70,19,
Item_8040,1299.0,185,57,70,14,
Item_1887,1298.0,185,43,70,09,
Item_1470,1297.0,185,29,70,03,
Item_11696,1297.0,185,29,70,03,
Item_3666,1296.0,185,14,69,98,
Item_8342,1295.0,185,00,69,92,
Item_3916,1295.0,185,00,69,92,
Item_6617,1295.0,185,00,69,92,
Item_10423,1295.0,185,00,69,92,
Item_3397,1295.0,185,00,69,92,
Item_5259,1294.0,184,86,69,87,
Item_663,1294.0,184,86,69,87,
Item_10684,1293.0,184,71,69,82,
Item_11644,1292.0,184,57,69,76,
Item_13301,1292.0,184,57,69,76,
Item_9023,1292.0,184,57,69,76,
Item_3694,1291.0,184,43,69,71,
Item_11006,1291.0,184,43,69,71,
Item_799,1290.0,184,29,69,65,
Item_12560,1289.0,184,14,69,60,
Item_18,1289.0,184,14,69,60,
Item_8250,1289.0,184,14,69,60,
Item_7832,1288.0,184,00,69,55,
Item_4433,1286.0,183,71,69,44,
Item_3653,1286.0,183,71,69,44,
Item_9414,1285.0,183,57,69,38,
Item_7891,1285.0,183,57,69,38,
Item_501,1285.0,183,57,69,38,
Item_7907,1284.0,183,43,69,33,
Item_5876,1284.0,183,43,69,33,
Item_4207,1283.0,183,29,69,28,
Item_10508,1283.0,183,29,69,28,
Item_1479,1282.0,183,14,69,22,
Item_35,1281.0,183,00,69,17,
Item_10811,1280.0,182,86,69,11,
Item_7167,1280.0,182,86,69,11,
Item_5173,1280.0,182,86,69,11,
Item_6531,1280.0,182,86,69,11,
Item_10926,1279.0,182,71,69,06,
Item_3038,1279.0,182,71,69,06,
Item_12486,1278.0,182,57,69,01,
Item_8311,1278.0,182,57,69,01,
Item_9654,1275.0,182,14,68,84,
Item_1341,1275.0,182,14,68,84,
Item_1584,1274.0,182,00,68,79,
Item_739,1274.0,182,00,68,79,
Item_9660,1274.0,182,00,68,79,
Item_9225,1273.0,181,86,68,74,
Item_12189,1271.0,181,57,68,63,
Item_10252,1271.0,181,57,68,63,
Item_8242,1270.0,181,43,68,57,
Item_5281,1269.0,181,29,68,52,
Item_4774,1268.0,181,14,68,47,
Item_10233,1268.0,181,14,68,47,
Item_8181,1268.0,181,14,68,47,
Item_4603,1267.0,181,00,68,41,
Item_3627,1266.0,180,86,68,36,
Item_13158,1266.0,180,86,68,36,
Item_12788,1265.0,180,71,68,30,
Item_4539,1264.0,180,57,68,25,
Item_7052,1263.0,180,43,68,20,
Item_5306,1262.0,180,29,68,14,
Item_1193,1262.0,180,29,68,14,
Item_557,1262.0,180,29,68,14,
Item_1547,1261.0,180,14,68,09,
Item_10658,1260.0,180,00,68,03,
Item_10561,1259.0,179,86,67,98,
Item_11519,1257.0,179,57,67,87,
Item_968,1257.0,179,57,67,87,
Item_7937,1257.0,179,57,67,87,
Item_6758,1257.0,179,57,67,87,
Item_2564,1256.0,179,43,67,82,
Item_11634,1255.0,179,29,67,76,
Item_9559,1253.0,179,00,67,66,
Item_12160,1251.0,178,71,67,55,
