Product,Store,EstimatedSales
Item_5218,Store_284,1
Item_5219,Store_290,1
Item_5219,Store_25,1
Item_522,Store_294,1
Item_5220,Store_233,1
Item_5220,Store_234,1
Item_5220,Store_283,2
Item_5220,Store_3,1
Item_5220,Store_306,1
Item_5221,Store_253,1
Item_5221,Store_306,1
Item_5222,Store_258,1
Item_5222,Store_272,2
Item_524,Store_244,1
Item_524,Store_253,1
Item_5243,Store_235,1
Item_5243,Store_250,1
Item_5243,Store_266,1
Item_5243,Store_276,1
Item_5243,Store_283,1
Item_5247,Store_237,1
Item_5247,Store_260,1
Item_5250,Store_276,1
Item_5252,Store_253,1
Item_5252,Store_283,1
Item_5252,Store_284,1
Item_5252,Store_285,3
Item_5253,Store_233,1
Item_5253,Store_252,1
Item_5253,Store_259,1
Item_5253,Store_268,1
Item_5253,Store_276,1
Item_5253,Store_290,2
Item_5253,Store_291,1
Item_5253,Store_294,1
Item_5253,Store_311,1
Item_5254,Store_236,1
Item_5254,Store_253,1
Item_5254,Store_261,1
Item_5254,Store_266,1
Item_5254,Store_284,1
Item_5254,Store_294,1
Item_5254,Store_312,2
Item_5254,Store_25,1
Item_5255,Store_232,1
Item_5255,Store_244,1
Item_5255,Store_252,1
Item_5255,Store_253,1
Item_5255,Store_260,1
Item_5255,Store_261,3
Item_5255,Store_265,1
Item_5255,Store_274,1
Item_5255,Store_281,1
Item_5255,Store_284,1
Item_5255,Store_291,1
Item_5255,Store_292,1
Item_5255,Store_306,2
Item_5255,Store_318,2
Item_5255,Store_25,1
Item_5256,Store_236,1
Item_5256,Store_243,2
Item_5256,Store_244,1
Item_5256,Store_272,1
Item_5256,Store_284,1
Item_5256,Store_290,1
Item_5256,Store_292,1
Item_5256,Store_318,2
Item_5259,Store_234,1
Item_5259,Store_272,2
Item_5259,Store_291,1
Item_5259,Store_292,1
Item_5259,Store_294,2
Item_5259,Store_305,2
Item_5259,Store_306,1
Item_5259,Store_318,1
Item_5259,Store_319,3
Item_5261,Store_234,1
Item_5261,Store_252,2
Item_5261,Store_267,1
Item_5261,Store_268,1
Item_5261,Store_273,1
Item_5261,Store_275,1
Item_5261,Store_294,1
Item_5261,Store_306,6
Item_5261,Store_312,3
Item_5261,Store_318,1
Item_5261,Store_319,2
Item_5262,Store_244,1
Item_5262,Store_265,1
Item_5262,Store_272,2
Item_5262,Store_283,2
Item_5262,Store_285,1
Item_5262,Store_289,1
Item_5262,Store_3,1
Item_5262,Store_319,3
Item_5263,Store_252,1
Item_5263,Store_260,1
Item_5263,Store_268,1
Item_5263,Store_273,1
Item_5263,Store_274,1
Item_5270,Store_266,1
Item_5271,Store_233,1
Item_5271,Store_267,1
Item_5271,Store_3,1
Item_5272,Store_236,1
Item_5272,Store_3,2
Item_5272,Store_312,1
Item_5272,Store_319,2
Item_5273,Store_237,1
Item_5273,Store_250,1
Item_5273,Store_285,1
Item_5273,Store_8,1
Item_5274,Store_283,1
Item_5275,Store_273,1
Item_5276,Store_283,1
Item_5276,Store_288,2
Item_5277,Store_250,1
Item_5277,Store_274,1
Item_5278,Store_294,1
Item_5279,Store_236,1
Item_5279,Store_241,2
Item_5279,Store_243,1
Item_5279,Store_244,1
Item_5279,Store_267,1
Item_5279,Store_284,1
Item_5279,Store_290,3
Item_5279,Store_292,1
Item_5279,Store_319,2
Item_5279,Store_7,1
Item_5280,Store_244,1
Item_5280,Store_260,1
Item_5280,Store_272,1
Item_5280,Store_273,2
Item_5280,Store_275,1
Item_5280,Store_276,1
Item_5280,Store_288,1
Item_5280,Store_290,4
Item_5280,Store_3,2
Item_5280,Store_306,1
Item_5280,Store_312,1
Item_5281,Store_237,2
Item_5281,Store_244,1
Item_5281,Store_251,1
Item_5281,Store_318,2
Item_5282,Store_8,2
Item_5283,Store_233,1
Item_5283,Store_234,2
Item_5283,Store_242,1
Item_5283,Store_266,1
Item_5283,Store_268,2
Item_5283,Store_279,1
Item_5283,Store_312,4
Item_5284,Store_236,1
Item_5284,Store_261,2
Item_5284,Store_266,2
Item_5284,Store_275,1
Item_5284,Store_283,1
Item_5284,Store_294,1
Item_5299,Store_234,1
Item_5299,Store_242,1
Item_5299,Store_244,1
Item_5299,Store_253,1
Item_5299,Store_261,1
Item_5299,Store_283,2
Item_5299,Store_284,1
Item_53,Store_267,1
Item_5300,Store_312,1
Item_5300,Store_318,1
Item_5301,Store_266,1
Item_5301,Store_274,1
Item_5301,Store_281,1
Item_5301,Store_3,1
Item_5302,Store_243,1
Item_5302,Store_251,1
Item_5302,Store_268,1
Item_5302,Store_273,2
Item_5302,Store_3,3
Item_5302,Store_318,1
Item_5302,Store_319,1
Item_5303,Store_234,1
Item_5303,Store_242,1
Item_5303,Store_243,1
Item_5303,Store_252,2
Item_5303,Store_265,1
Item_5303,Store_267,2
Item_5303,Store_268,2
Item_5303,Store_273,1
Item_5303,Store_276,1
Item_5303,Store_285,1
Item_5303,Store_291,1
Item_5303,Store_3,1
Item_5303,Store_306,1
Item_5303,Store_312,2
Item_5303,Store_318,2
Item_5303,Store_24,1
Item_5303,Store_25,1
Item_5304,Store_268,1
Item_5304,Store_273,1
Item_5304,Store_319,1
Item_5305,Store_236,1
Item_5305,Store_284,1
Item_5305,Store_288,2
Item_5305,Store_304,1
Item_5305,Store_318,2
Item_5305,Store_319,1
Item_5306,Store_243,1
Item_5306,Store_273,1
Item_5306,Store_274,1
Item_5306,Store_275,1
Item_5306,Store_289,1
Item_5306,Store_290,1
Item_5306,Store_3,1
Item_5306,Store_25,2
Item_5307,Store_237,2
Item_5307,Store_242,1
Item_5307,Store_243,1
Item_5307,Store_244,1
Item_5307,Store_252,2
Item_5307,Store_260,1
Item_5307,Store_265,2
Item_5307,Store_266,1
Item_5307,Store_268,1
Item_5307,Store_274,3
Item_5307,Store_281,1
Item_5307,Store_285,3
Item_5307,Store_289,2
Item_5307,Store_292,1
Item_5307,Store_294,2
Item_5307,Store_306,1
Item_5307,Store_318,4
Item_5307,Store_319,1
Item_5308,Store_243,1
Item_5308,Store_250,1
Item_5308,Store_261,2
Item_5308,Store_265,1
Item_5308,Store_281,1
Item_5308,Store_291,1
Item_5308,Store_311,4
Item_5308,Store_319,1
Item_5309,Store_233,1
Item_5309,Store_234,2
Item_5309,Store_236,2
Item_5309,Store_242,2
Item_5309,Store_244,2
Item_5309,Store_250,1
Item_5309,Store_252,5
Item_5309,Store_260,1
Item_5309,Store_265,2
Item_5309,Store_266,2
Item_5309,Store_268,7
Item_5309,Store_273,2
Item_5309,Store_274,2
Item_5309,Store_276,2
Item_5309,Store_283,1
Item_5309,Store_284,1
Item_5309,Store_289,1
Item_5309,Store_290,1
Item_5309,Store_291,1
Item_5309,Store_294,2
Item_5309,Store_3,1
Item_5309,Store_305,1
Item_5309,Store_312,1
Item_5309,Store_318,1
Item_5309,Store_319,2
Item_5309,Store_7,2
Item_5310,Store_284,1
Item_5318,Store_289,1
Item_5319,Store_306,1
Item_5320,Store_243,3
Item_5320,Store_266,1
Item_5321,Store_243,1
Item_5322,Store_253,1
Item_5322,Store_285,1
Item_5322,Store_294,1
Item_5322,Store_3,1
Item_5322,Store_305,1
Item_5323,Store_252,1
Item_5323,Store_306,1
Item_5324,Store_253,1
Item_5325,Store_243,1
Item_5325,Store_285,1
Item_5325,Store_3,2
Item_5329,Store_257,1
Item_5329,Store_292,1
Item_5329,Store_294,1
Item_5334,Store_234,1
Item_5335,Store_242,1
Item_5335,Store_265,1
Item_5336,Store_236,1
Item_5336,Store_243,1
Item_5336,Store_289,1
Item_5337,Store_319,2
Item_5339,Store_234,1
Item_5339,Store_236,1
Item_5339,Store_243,1
Item_5339,Store_244,1
Item_5339,Store_251,1
Item_5339,Store_252,1
Item_5339,Store_258,1
Item_5339,Store_265,5
Item_5339,Store_266,3
Item_5339,Store_274,2
Item_5339,Store_275,3
Item_5339,Store_276,1
Item_5339,Store_282,1
Item_5339,Store_292,1
Item_5339,Store_294,1
Item_5339,Store_305,1
Item_5339,Store_312,1
Item_5339,Store_8,5
Item_5340,Store_244,2
Item_5340,Store_253,1
Item_5340,Store_258,1
Item_5340,Store_261,1
Item_5340,Store_266,1
Item_5340,Store_274,1
Item_5340,Store_275,1
Item_5340,Store_282,1
Item_5340,Store_284,1
Item_5340,Store_306,2
Item_5340,Store_319,2
Item_5340,Store_8,5
Item_5341,Store_241,2
Item_5341,Store_243,1
Item_5341,Store_244,1
Item_5341,Store_265,1
Item_5341,Store_266,3
Item_5341,Store_274,1
Item_5341,Store_275,2
Item_5341,Store_290,1
Item_5341,Store_318,1
Item_5341,Store_8,4
Item_5342,Store_234,1
Item_5342,Store_242,1
Item_5342,Store_243,1
Item_5342,Store_266,2
Item_5342,Store_268,1
Item_5342,Store_272,1
Item_5342,Store_273,1
Item_5342,Store_274,2
Item_5342,Store_275,1
Item_5342,Store_284,1
Item_5342,Store_289,1
Item_5342,Store_319,1
Item_5342,Store_8,4
Item_5343,Store_253,1
Item_5343,Store_275,1
Item_5343,Store_284,1
Item_5343,Store_319,2
Item_5344,Store_276,1
Item_5344,Store_281,1
Item_5344,Store_3,1
Item_5344,Store_304,1
Item_5344,Store_8,2
Item_5348,Store_265,1
Item_5350,Store_291,1
Item_5351,Store_236,1
Item_5351,Store_312,1
Item_5353,Store_237,1
Item_5353,Store_261,3
Item_5353,Store_268,3
Item_5353,Store_273,2
Item_5353,Store_291,3
Item_5353,Store_3,1
Item_5353,Store_306,2
Item_5353,Store_312,1
Item_5355,Store_267,1
Item_5355,Store_268,1
Item_5355,Store_273,1
Item_5355,Store_290,2
Item_5355,Store_291,1
Item_5355,Store_294,1
Item_5355,Store_3,1
Item_5355,Store_311,1
Item_5355,Store_318,2
Item_5356,Store_236,2
Item_5356,Store_241,1
Item_5356,Store_242,1
Item_5356,Store_244,1
Item_5356,Store_261,1
Item_5356,Store_268,1
Item_5356,Store_274,1
Item_5356,Store_290,2
Item_5356,Store_319,1
Item_5357,Store_268,1
Item_5357,Store_276,1
Item_5357,Store_290,1
Item_5357,Store_292,1
Item_5357,Store_294,1
Item_5357,Store_311,1
Item_5358,Store_234,1
Item_5358,Store_237,1
Item_5358,Store_291,1
Item_5359,Store_261,1
Item_5362,Store_284,1
Item_538,Store_283,1
Item_538,Store_292,2
Item_5381,Store_237,1
Item_5381,Store_244,1
Item_5381,Store_250,1
Item_5381,Store_251,1
Item_5381,Store_261,1
Item_5381,Store_268,1
Item_5381,Store_276,1
Item_5381,Store_281,1
Item_5381,Store_284,2
Item_5381,Store_285,2
Item_5381,Store_290,1
Item_5381,Store_291,2
Item_5381,Store_294,2
Item_5381,Store_304,1
Item_5381,Store_305,1
Item_5381,Store_318,1
Item_5381,Store_319,1
Item_5381,Store_8,1
Item_5381,Store_24,3
Item_5382,Store_233,1
Item_5382,Store_234,1
Item_5382,Store_244,2
Item_5382,Store_258,1
Item_5382,Store_260,1
Item_5382,Store_266,1
Item_5382,Store_267,2
Item_5382,Store_275,1
Item_5382,Store_284,1
Item_5382,Store_285,1
Item_5382,Store_292,1
Item_5382,Store_312,1
Item_5382,Store_319,1
Item_5383,Store_236,1
Item_5383,Store_243,1
Item_5383,Store_244,1
Item_5383,Store_252,1
Item_5383,Store_260,1
Item_5383,Store_265,1
Item_5383,Store_267,1
Item_5383,Store_268,2
Item_5383,Store_274,1
Item_5383,Store_275,1
Item_5383,Store_285,1
Item_5383,Store_289,1
Item_5383,Store_290,1
Item_5383,Store_291,1
Item_5383,Store_312,1
Item_5383,Store_318,1
Item_5383,Store_24,1
Item_5385,Store_260,1
Item_5385,Store_284,2
Item_5385,Store_318,1
Item_5386,Store_234,1
Item_5386,Store_260,1
Item_5386,Store_24,1
Item_5387,Store_234,3
Item_5387,Store_236,1
Item_5387,Store_237,6
Item_5387,Store_242,3
Item_5387,Store_243,4
Item_5387,Store_244,1
Item_5387,Store_251,2
Item_5387,Store_252,1
Item_5387,Store_258,3
Item_5387,Store_261,3
Item_5387,Store_265,1
Item_5387,Store_266,1
Item_5387,Store_267,1
Item_5387,Store_268,2
Item_5387,Store_272,1
Item_5387,Store_275,5
Item_5387,Store_284,1
Item_5387,Store_291,2
Item_5387,Store_292,1
Item_5387,Store_3,1
Item_5387,Store_305,2
Item_5387,Store_312,4
Item_5387,Store_25,2
Item_5388,Store_244,1
Item_5388,Store_253,1
Item_5388,Store_265,1
Item_5388,Store_281,1
Item_5388,Store_285,1
Item_5389,Store_175,1
Item_5389,Store_237,1
Item_5389,Store_244,1
Item_5389,Store_258,1
Item_5389,Store_260,1
Item_5389,Store_261,2
Item_5389,Store_273,1
Item_5389,Store_275,1
Item_5389,Store_283,1
Item_5389,Store_284,1
Item_5389,Store_290,2
Item_5389,Store_291,1
Item_5389,Store_306,1
Item_5389,Store_312,1
Item_539,Store_234,3
Item_539,Store_250,1
Item_539,Store_252,1
Item_539,Store_266,1
Item_539,Store_275,1
Item_539,Store_295,2
Item_539,Store_3,1
Item_539,Store_312,1
Item_5390,Store_237,1
Item_5390,Store_242,1
Item_5390,Store_243,1
Item_5390,Store_253,2
Item_5390,Store_258,2
Item_5390,Store_261,1
Item_5390,Store_275,1
Item_5390,Store_276,2
Item_5390,Store_283,2
Item_5390,Store_285,2
Item_5390,Store_306,2
Item_5390,Store_311,1
Item_5390,Store_312,2
Item_540,Store_235,1
Item_540,Store_237,1
Item_540,Store_252,1
Item_540,Store_257,1
Item_540,Store_265,1
Item_540,Store_276,1
Item_540,Store_294,1
Item_540,Store_295,1
Item_540,Store_319,1
Item_5403,Store_234,1
Item_5403,Store_265,1
Item_5403,Store_284,3
Item_5403,Store_304,1
Item_5403,Store_312,1
Item_5403,Store_319,1
Item_5404,Store_237,1
Item_5404,Store_250,2
Item_5404,Store_265,1
Item_5404,Store_266,2
Item_5404,Store_273,1
Item_5404,Store_283,1
Item_5404,Store_284,1
Item_5404,Store_319,1
Item_5405,Store_234,1
Item_5405,Store_242,2
Item_5405,Store_265,1
Item_5405,Store_275,1
Item_5405,Store_294,1
Item_5405,Store_311,1
Item_5405,Store_312,1
Item_5405,Store_319,4
Item_5406,Store_266,1
Item_5406,Store_276,1
Item_5407,Store_232,1
Item_5407,Store_240,1
Item_5407,Store_261,2
Item_5407,Store_265,1
Item_5407,Store_272,1
Item_5407,Store_273,1
Item_5407,Store_275,1
Item_5407,Store_284,2
Item_5407,Store_285,1
Item_5407,Store_306,3
Item_5407,Store_318,1
Item_5407,Store_319,1
Item_5408,Store_284,1
Item_542,Store_3,1
Item_542,Store_319,1
Item_543,Store_234,1
Item_543,Store_236,1
Item_543,Store_237,2
Item_543,Store_266,1
Item_543,Store_295,1
Item_543,Store_312,1
Item_543,Store_318,1
Item_543,Store_24,1
Item_5439,Store_237,1
Item_5439,Store_242,1
Item_5439,Store_252,1
Item_5439,Store_260,1
Item_5439,Store_261,2
Item_5439,Store_265,1
Item_5439,Store_268,1
Item_5439,Store_273,1
Item_5439,Store_274,1
Item_5439,Store_275,1
Item_5439,Store_276,1
Item_5439,Store_283,1
Item_5439,Store_290,1
Item_5439,Store_306,1
Item_5439,Store_319,1
Item_5439,Store_25,1
Item_544,Store_243,1
Item_5440,Store_233,2
Item_5440,Store_242,1
Item_5440,Store_252,2
Item_5440,Store_260,1
Item_5440,Store_279,1
Item_5440,Store_284,2
Item_5440,Store_24,1
Item_5441,Store_252,1
Item_5441,Store_253,1
Item_5441,Store_258,1
Item_5441,Store_265,1
Item_5441,Store_266,1
Item_5441,Store_275,1
Item_5441,Store_306,1
Item_5443,Store_243,1
Item_5443,Store_268,1
Item_5443,Store_276,1
Item_5443,Store_279,1
Item_5443,Store_281,2
Item_5443,Store_294,1
Item_5444,Store_244,2
Item_5444,Store_267,1
Item_5444,Store_291,1
Item_5445,Store_232,1
Item_5445,Store_244,1
Item_5445,Store_251,1
Item_5445,Store_274,1
Item_5445,Store_311,1
Item_5446,Store_267,1
Item_5449,Store_319,1
Item_545,Store_266,2
Item_5450,Store_289,2
Item_5451,Store_265,1
Item_5451,Store_312,1
Item_5451,Store_319,1
Item_5453,Store_265,1
Item_5453,Store_292,1
Item_5454,Store_268,3
Item_5454,Store_319,1
Item_5456,Store_267,1
Item_5456,Store_274,1
Item_5456,Store_281,1
Item_5458,Store_266,2
Item_5459,Store_253,1
Item_5459,Store_282,1
Item_5459,Store_285,1
Item_546,Store_243,1
Item_546,Store_265,1
Item_546,Store_276,1
Item_546,Store_283,1
Item_546,Store_289,1
Item_546,Store_307,2
Item_546,Store_4,1
Item_546,Store_24,1
Item_5460,Store_236,1
Item_5460,Store_237,2
Item_5460,Store_268,1
Item_5460,Store_282,1
Item_5460,Store_319,1
Item_5461,Store_236,1
Item_5461,Store_261,1
Item_5461,Store_268,1
Item_5461,Store_290,1
Item_5461,Store_305,1
Item_5461,Store_306,1
Item_5461,Store_319,1
Item_5462,Store_234,3
Item_5462,Store_237,1
Item_5462,Store_260,1
Item_5462,Store_261,1
Item_5462,Store_265,1
Item_5462,Store_266,1
Item_5462,Store_284,1
Item_5462,Store_294,1
Item_5462,Store_305,2
Item_5463,Store_252,1
Item_5464,Store_234,1
Item_5464,Store_265,1
Item_5465,Store_234,1
Item_5465,Store_242,1
Item_5465,Store_260,1
Item_5465,Store_291,1
Item_5465,Store_292,2
Item_5465,Store_319,1
Item_5466,Store_242,1
Item_5466,Store_251,1
Item_5466,Store_252,1
Item_5466,Store_260,1
Item_5466,Store_274,2
Item_5466,Store_294,1
Item_5466,Store_311,1
Item_5466,Store_312,1
Item_5466,Store_319,2
Item_5467,Store_251,1
Item_5467,Store_252,1
Item_5467,Store_253,1
Item_5467,Store_258,3
Item_5467,Store_261,2
Item_5467,Store_266,2
Item_5467,Store_268,1
Item_5467,Store_274,1
Item_5467,Store_282,2
Item_5467,Store_290,1
Item_5467,Store_319,2
Item_547,Store_257,1
Item_547,Store_319,2
Item_548,Store_274,1
Item_5481,Store_237,1
Item_5481,Store_244,1
Item_5481,Store_252,1
Item_5481,Store_260,1
Item_5481,Store_261,1
Item_5481,Store_274,1
Item_5481,Store_275,1
Item_5484,Store_236,1
Item_5484,Store_243,2
Item_5484,Store_244,1
Item_5484,Store_252,1
Item_5484,Store_266,2
Item_5484,Store_274,1
Item_5484,Store_276,1
Item_5484,Store_283,1
Item_5484,Store_292,1
Item_5484,Store_318,2
Item_5484,Store_319,1
Item_5484,Store_8,1
Item_5485,Store_244,1
Item_5485,Store_266,1
Item_5485,Store_283,1
Item_5485,Store_290,1
Item_5487,Store_237,1
Item_5487,Store_242,3
Item_5487,Store_244,5
Item_5487,Store_251,2
Item_5487,Store_252,2
Item_5487,Store_265,6
Item_5487,Store_267,2
Item_5487,Store_268,2
Item_5487,Store_276,1
Item_5487,Store_281,1
Item_5487,Store_283,2
Item_5487,Store_284,3
Item_5487,Store_291,1
Item_5487,Store_292,1
Item_5487,Store_3,1
Item_5487,Store_304,5
Item_5487,Store_305,1
Item_5487,Store_318,6
Item_5487,Store_319,2
Item_5487,Store_8,1
Item_5487,Store_25,1
Item_5488,Store_234,2
Item_5488,Store_236,1
Item_5488,Store_241,3
Item_5488,Store_242,2
Item_5488,Store_243,1
Item_5488,Store_252,1
Item_5488,Store_260,1
Item_5488,Store_261,3
Item_5488,Store_265,1
Item_5488,Store_268,4
Item_5488,Store_276,1
Item_5488,Store_283,1
Item_5488,Store_291,1
Item_5488,Store_292,3
Item_5488,Store_311,4
Item_5488,Store_319,4
Item_5489,Store_268,1
Item_549,Store_292,1
Item_549,Store_319,2
Item_5491,Store_232,1
Item_5491,Store_236,3
Item_5491,Store_237,2
Item_5491,Store_240,1
Item_5491,Store_242,1
Item_5491,Store_243,5
Item_5491,Store_244,1
Item_5491,Store_252,1
Item_5491,Store_253,1
Item_5491,Store_261,1
Item_5491,Store_265,1
Item_5491,Store_266,1
Item_5491,Store_267,1
Item_5491,Store_268,4
Item_5491,Store_273,3
Item_5491,Store_274,3
Item_5491,Store_275,1
Item_5491,Store_285,4
Item_5491,Store_290,2
Item_5491,Store_291,1
Item_5491,Store_294,1
Item_5491,Store_305,2
Item_5491,Store_306,3
Item_5491,Store_318,1
Item_5491,Store_319,3
Item_5491,Store_25,1
Item_5492,Store_234,4
Item_5492,Store_237,2
Item_5492,Store_243,1
Item_5492,Store_244,2
Item_5492,Store_257,1
Item_5492,Store_258,2
Item_5492,Store_260,1
Item_5492,Store_261,1
Item_5492,Store_265,2
Item_5492,Store_266,1
Item_5492,Store_268,2
Item_5492,Store_274,1
Item_5492,Store_275,1
Item_5492,Store_276,1
Item_5492,Store_281,1
Item_5492,Store_284,2
Item_5492,Store_285,1
Item_5492,Store_288,1
Item_5492,Store_289,2
Item_5492,Store_294,3
Item_5492,Store_3,2
Item_5492,Store_304,2
Item_5492,Store_306,4
Item_5492,Store_318,1
Item_5492,Store_319,2
Item_5493,Store_235,1
Item_5493,Store_242,1
Item_5493,Store_243,1
Item_5493,Store_244,3
Item_5493,Store_251,1
Item_5493,Store_252,2
Item_5493,Store_253,1
Item_5493,Store_258,2
Item_5493,Store_261,3
Item_5493,Store_265,1
Item_5493,Store_266,2
Item_5493,Store_267,2
Item_5493,Store_281,1
Item_5493,Store_284,1
Item_5493,Store_285,2
Item_5493,Store_294,2
Item_5493,Store_306,3
Item_5493,Store_312,2
Item_5493,Store_319,2
Item_5493,Store_8,1
Item_5493,Store_25,1
Item_5498,Store_312,1
Item_550,Store_284,1
Item_550,Store_23,1
Item_5509,Store_285,1
Item_5509,Store_3,1
Item_551,Store_234,2
Item_551,Store_236,1
Item_551,Store_243,1
Item_551,Store_284,1
Item_551,Store_289,1
Item_551,Store_317,1
Item_551,Store_8,1
Item_5510,Store_291,1
Item_5512,Store_234,1
Item_5512,Store_237,2
Item_5512,Store_242,2
Item_5512,Store_244,4
Item_5512,Store_253,1
Item_5512,Store_260,1
Item_5512,Store_273,2
Item_5512,Store_274,2
Item_5512,Store_275,1
Item_5512,Store_281,1
Item_5512,Store_283,1
Item_5512,Store_284,1
Item_5512,Store_285,4
Item_5512,Store_290,1
Item_5512,Store_291,1
Item_5512,Store_3,1
Item_5512,Store_306,2
Item_5512,Store_319,1
Item_5513,Store_242,1
Item_5514,Store_242,1
Item_5514,Store_253,1
Item_5514,Store_304,1
Item_5514,Store_312,1
Item_5514,Store_318,1
Item_5515,Store_268,1
Item_5515,Store_275,1
Item_5515,Store_290,1
Item_5515,Store_294,1
Item_5516,Store_267,1
Item_5516,Store_289,1
Item_5517,Store_243,1
Item_5517,Store_244,2
Item_5517,Store_276,1
Item_5517,Store_306,1
Item_5517,Store_318,1
Item_5518,Store_244,2
Item_5518,Store_267,1
Item_5518,Store_306,2
Item_5518,Store_311,1
Item_5519,Store_234,1
Item_5519,Store_241,1
Item_5519,Store_242,1
Item_5519,Store_244,1
Item_5519,Store_265,1
Item_5519,Store_266,2
Item_5519,Store_267,1
Item_5519,Store_268,1
Item_5519,Store_290,1
Item_5519,Store_306,1
Item_5519,Store_312,1
Item_552,Store_252,1
Item_552,Store_267,1
Item_552,Store_269,1
Item_552,Store_276,1
Item_552,Store_3,1
Item_552,Store_312,1
Item_552,Store_319,1
Item_552,Store_23,1
Item_5520,Store_312,1
Item_5521,Store_234,1
Item_5521,Store_243,3
Item_5521,Store_260,1
Item_5521,Store_265,2
Item_5521,Store_268,1
Item_5521,Store_273,1
Item_5521,Store_281,1
Item_5521,Store_289,1
Item_5521,Store_290,1
Item_5521,Store_3,1
Item_5521,Store_312,1
Item_5521,Store_319,1
Item_5522,Store_244,1
Item_5522,Store_285,2
Item_5522,Store_290,1
Item_5522,Store_3,1
Item_5522,Store_319,1
Item_5523,Store_243,1
Item_5523,Store_266,1
Item_5523,Store_268,1
Item_5523,Store_3,1
Item_5523,Store_306,1
Item_5523,Store_312,1
Item_5524,Store_244,1
Item_5524,Store_252,1
Item_5524,Store_257,1
Item_5524,Store_265,2
Item_5524,Store_266,1
Item_5524,Store_275,4
Item_5524,Store_282,1
Item_5524,Store_284,1
Item_5524,Store_285,1
Item_5524,Store_292,1
Item_5525,Store_253,1
Item_5525,Store_282,1
Item_5525,Store_285,1
Item_5525,Store_292,1
Item_5525,Store_8,1
Item_5526,Store_273,1
Item_5526,Store_294,1
Item_5527,Store_253,1
Item_5527,Store_261,1
Item_5527,Store_292,1
Item_5529,Store_234,1
Item_5529,Store_252,1
Item_5529,Store_265,1
Item_5529,Store_273,2
Item_5529,Store_294,1
Item_5530,Store_234,1
Item_5530,Store_237,1
Item_5530,Store_250,1
Item_5530,Store_253,1
Item_5530,Store_261,3
Item_5530,Store_265,1
Item_5530,Store_266,1
Item_5530,Store_268,1
Item_5530,Store_281,1
Item_5530,Store_282,1
Item_5530,Store_284,1
Item_5530,Store_292,1
Item_5530,Store_305,1
Item_5530,Store_312,4
Item_5530,Store_318,2
Item_5531,Store_261,1
Item_5531,Store_275,1
Item_5531,Store_290,1
Item_5531,Store_319,1
Item_5532,Store_242,1
Item_5532,Store_244,1
Item_5532,Store_291,1
Item_5533,Store_234,1
Item_5533,Store_244,1
Item_5533,Store_318,1
Item_5533,Store_319,1
Item_5534,Store_258,1
Item_5534,Store_319,1
Item_5535,Store_265,2
Item_5535,Store_274,1
Item_5536,Store_265,1
Item_5536,Store_266,1
Item_5536,Store_290,1
Item_5536,Store_7,1
Item_5537,Store_268,1
Item_5537,Store_284,2
Item_5537,Store_306,1
Item_5538,Store_236,2
Item_5538,Store_252,1
Item_5538,Store_253,1
Item_5538,Store_265,1
Item_5538,Store_268,2
Item_5538,Store_275,1
Item_5538,Store_306,1
Item_5538,Store_319,2
Item_5539,Store_233,1
Item_5539,Store_260,1
Item_5539,Store_274,1
Item_5539,Store_318,1
Item_554,Store_234,1
Item_554,Store_289,1
Item_5540,Store_235,1
Item_5540,Store_242,2
Item_5540,Store_244,1
Item_5540,Store_253,1
Item_5540,Store_261,1
Item_5540,Store_265,1
Item_5540,Store_306,2
Item_5540,Store_319,1
Item_5540,Store_7,1
Item_5541,Store_242,2
Item_5541,Store_252,1
Item_5541,Store_266,1
Item_5541,Store_276,1
Item_5541,Store_291,1
Item_5544,Store_242,2
Item_5544,Store_243,4
Item_5544,Store_261,2
Item_5544,Store_267,2
Item_5544,Store_276,1
Item_5544,Store_284,3
Item_555,Store_234,3
Item_555,Store_236,1
Item_555,Store_261,1
Item_555,Store_265,1
Item_555,Store_267,1
Item_555,Store_272,1
Item_555,Store_307,1
Item_555,Store_24,1
Item_5550,Store_305,1
Item_5550,Store_317,2
Item_5551,Store_281,1
Item_5551,Store_290,1
Item_5552,Store_252,1
Item_5552,Store_261,1
Item_5552,Store_273,1
Item_5552,Store_275,1
Item_5552,Store_281,1
Item_5552,Store_289,1
Item_5552,Store_294,1
Item_5552,Store_3,1
Item_5552,Store_306,2
Item_5552,Store_319,1
Item_5552,Store_8,1
Item_5553,Store_234,1
Item_5553,Store_265,1
Item_5553,Store_284,1
Item_5553,Store_294,1
Item_5553,Store_3,2
Item_5553,Store_306,3
Item_5553,Store_319,1
Item_5553,Store_25,1
Item_5554,Store_234,1
Item_5554,Store_250,1
Item_5554,Store_275,2
Item_5554,Store_305,1
Item_5555,Store_244,1
Item_5555,Store_250,1
Item_5555,Store_265,1
Item_5555,Store_268,1
Item_5555,Store_273,2
Item_5555,Store_285,3
Item_5555,Store_290,1
Item_5555,Store_318,2
Item_5555,Store_319,1
Item_5556,Store_235,1
Item_5556,Store_251,1
Item_5556,Store_252,1
Item_5556,Store_266,1
Item_5556,Store_283,1
Item_5556,Store_284,1
Item_5556,Store_292,2
Item_5556,Store_294,1
Item_5556,Store_3,1
Item_5556,Store_306,2
Item_5556,Store_312,2
Item_5556,Store_318,2
Item_5556,Store_319,1
Item_5556,Store_24,2
Item_5557,Store_234,2
Item_5557,Store_235,2
